Respondent.ID,Product.ID,Product,Instant.Liking,q1_1.personal.opinion.of.this.Deodorant,q2_all.words,q3_1.strength.of.the.Deodorant,q4_1.artificial.chemical,q4_2.attractive,q4_3.bold,q4_4.boring,q4_5.casual,q4_6.cheap,q4_7.clean,q4_8.easy.to.wear,q4_9.elegant,q4_10.feminine,q4_11.for.someone.like.me,q4_12.heavy,q4_13.high.quality,q4_14.long.lasting,q4_15.masculine,q4_16.memorable,q4_17.natural,q4_18.old.fashioned,q4_19.ordinary,q4_20.overpowering,q4_21.sharp,q4_22.sophisticated,q4_23.upscale,q4_24.well.rounded,q5_1.Deodorant.is.addictive,q7,q8.1,q8.2,q8.3,q8.4,q8.5,q8.6,q8.7,q8.8,q8.9,q8.10,q8.11,q8.12,q8.13,q8.14,q8.15,q8.16,q8.17,q8.18,q8.19,q8.20,q9.how.likely.would.you.be.to.purchase.this.Deodorant,q10.prefer.this.Deodorant.or.your.usual.Deodorant,q11.time.of.day.would.this.Deodorant.be.appropriate,q12.which.occasions.would.this.Deodorant.be.appropriate,Q13_Liking.after.30.minutes,q14.Deodorant.overall.on.a.scale.from.1.to.10,ValSegb,s7.involved.in.the.selection.of.the.cosmetic.products,s8.ethnic.background,s9.education,s10.income,s11.marital.status,s12.working.status,s13.6,s13a.f.most.often,s13b.bottles.of.Deodorant.do.you.currently.own
8292,633,Deodorant F,0,6,0,3,5,4,4,1,3,4,4,5,1,5,4,4,3,5,2,1,3,1,1,4,3,4,1,4,3,2,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,1,1,3,2,7,10,2,4,1,5,4,2,6,0,0,3
8293,633,Deodorant F,1,4,1,5,5,4,3,1,5,2,5,5,5,4,4,4,3,4,1,5,4,3,5,5,2,5,5,4,4,0,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,5,5,3,3,2,8,4,4,1,2,3,2,2,0,0,4
8294,633,Deodorant F,0,6,1,3,4,5,1,2,3,5,4,4,4,4,5,2,3,3,1,4,5,1,4,2,4,3,5,5,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,3,2,3,5,10,2,4,1,4,3,2,2,0,0,3
8295,633,Deodorant F,0,5,1,3,2,4,4,4,2,4,5,5,5,4,4,5,3,4,3,4,5,3,3,3,5,5,4,5,5,3,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,5,2,3,1,1,6,3,4,1,2,5,3,1,0,0,6
8296,633,Deodorant F,0,5,0,3,1,4,4,3,3,3,5,5,2,5,5,4,4,5,2,5,5,4,3,4,4,5,3,3,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,1,3,3,2,5,2,4,1,4,6,1,2,0,0,2
8297,633,Deodorant F,0,5,2,3,1,4,1,1,1,1,5,4,5,1,4,1,4,5,1,3,5,3,3,1,1,3,4,4,1,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,2,3,4,7,7,4,2,3,5,1,6,0,0,6
8298,633,Deodorant F,0,6,1,3,1,4,5,1,3,5,3,4,4,5,4,3,3,4,4,1,4,4,3,4,3,5,1,3,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,4,1,2,6,5,5,4,1,5,7,2,1,0,0,2
8299,633,Deodorant F,0,6,0,5,1,4,4,2,3,3,4,2,4,3,5,3,1,5,1,3,3,3,1,1,3,3,5,5,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,2,3,5,10,7,4,1,2,9,3,2,0,0,2
8300,633,Deodorant F,0,6,0,3,2,2,3,1,5,1,2,5,1,5,5,2,4,1,5,4,3,1,1,5,2,2,2,4,3,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,3,2,4,2,2,4,1,4,4,1,2,0,0,3
8301,633,Deodorant F,0,6,1,3,5,1,4,1,5,2,3,3,1,4,5,4,1,5,1,1,5,2,4,2,1,4,1,5,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,1,3,5,8,2,4,1,2,5,1,2,0,0,3
8302,633,Deodorant F,0,5,1,5,1,4,3,2,3,2,3,3,4,5,4,5,4,4,2,5,4,4,1,1,2,3,3,4,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,3,3,3,7,9,5,4,1,2,7,1,1,0,0,2
8303,633,Deodorant F,0,7,0,5,4,5,1,3,4,1,3,5,2,3,3,4,3,3,3,4,2,4,1,1,4,1,5,5,5,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,2,3,2,5,7,4,4,3,3,4,2,1,0,0,6
8304,633,Deodorant F,1,3,0,5,2,4,3,1,4,2,4,5,4,5,5,4,3,3,4,4,4,3,3,5,3,4,5,3,4,1,0,,,,0,1,0,,1,,1,,1,,,,,0,0,0,4,4,3,3,6,1,2,4,1,4,4,2,2,0,0,1
8305,633,Deodorant F,0,5,1,3,1,5,2,2,4,3,3,5,3,4,5,3,4,4,4,3,3,2,3,3,4,4,4,5,1,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,3,2,4,7,3,4,1,2,5,2,1,0,0,5
8306,633,Deodorant F,1,2,1,3,3,5,2,1,4,5,5,4,4,5,1,5,4,5,4,4,3,1,2,5,1,2,4,4,4,3,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,2,5,1,3,5,10,5,4,2,3,3,2,1,0,0,4
8307,633,Deodorant F,0,5,3,3,5,5,4,5,4,5,4,4,3,3,4,4,5,3,2,2,5,5,1,1,4,5,5,3,2,1,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,4,4,3,3,3,6,4,4,2,4,5,2,1,0,0,2
8308,633,Deodorant F,0,7,0,5,5,3,1,2,1,2,3,3,2,5,4,3,5,5,3,4,3,3,2,4,2,5,3,4,2,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,3,1,6,10,2,4,1,4,2,1,1,0,0,3
8309,633,Deodorant F,0,6,1,5,5,3,3,2,5,2,5,2,4,5,1,3,5,5,1,5,4,1,2,3,4,5,5,4,3,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,1,3,6,8,7,4,1,4,3,3,2,0,0,5
8310,633,Deodorant F,0,5,0,4,2,5,5,2,1,3,5,5,5,5,4,2,3,3,3,2,3,2,4,4,4,1,4,4,5,1,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,5,1,3,3,5,7,3,4,1,2,4,2,5,0,0,3
8311,633,Deodorant F,0,7,0,3,1,2,3,4,3,2,3,4,5,5,5,5,4,2,5,1,4,5,5,2,2,4,3,2,2,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,3,3,6,9,3,4,4,2,6,1,2,0,0,6
8312,633,Deodorant F,1,4,2,4,1,2,5,3,5,5,3,4,5,5,5,1,1,5,5,5,3,1,4,4,4,2,4,4,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,2,3,2,4,7,1,4,2,4,4,1,2,0,0,4
8313,633,Deodorant F,0,7,1,3,3,5,5,1,4,1,4,4,5,4,5,2,3,5,1,5,3,4,2,3,5,2,4,4,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,1,3,1,6,7,2,4,1,5,6,1,2,0,0,4
8314,633,Deodorant F,1,4,0,4,5,2,5,4,5,1,5,3,4,5,5,2,5,4,4,2,3,2,4,4,3,5,2,5,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,1,2,3,6,7,2,4,1,3,2,1,1,0,0,2
8315,633,Deodorant F,0,5,0,3,3,3,4,1,3,1,1,1,4,4,3,1,2,4,2,5,4,5,1,2,5,5,4,4,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,1,1,3,6,2,5,4,1,3,4,2,1,0,0,3
8316,633,Deodorant F,0,6,1,3,3,4,4,1,1,1,5,3,3,4,3,5,4,4,1,3,5,1,3,3,3,5,3,3,4,0,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,4,3,1,3,5,9,5,4,1,4,3,2,1,0,0,1
8317,633,Deodorant F,0,6,2,3,1,5,3,5,5,1,4,5,5,5,4,1,4,5,1,4,4,1,3,2,4,4,2,3,4,1,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,4,2,1,2,6,2,2,4,1,4,4,1,1,0,0,3
8318,633,Deodorant F,0,6,1,5,4,1,5,4,3,2,2,5,4,5,4,4,3,4,1,2,5,2,3,4,4,1,2,4,1,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,4,2,2,1,2,5,4,1,5,9,2,1,0,0,2
8319,633,Deodorant F,0,6,1,3,1,2,3,1,3,1,5,1,5,3,3,2,3,5,2,4,5,1,1,5,4,2,4,4,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,5,3,3,2,7,2,4,2,5,3,1,2,0,0,1
8320,633,Deodorant F,0,6,1,3,3,5,3,1,5,3,3,5,4,4,1,3,4,4,1,4,5,5,4,4,3,4,4,5,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,2,1,4,5,5,4,1,3,7,1,2,0,0,1
8321,633,Deodorant F,1,2,1,3,4,5,4,1,4,5,5,5,5,5,4,2,4,5,2,1,2,3,3,1,4,2,3,4,1,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,1,2,2,3,1,3,4,1,3,2,2,4,0,0,3
8322,633,Deodorant F,1,4,3,3,4,2,5,1,4,4,4,1,1,5,1,1,3,4,2,5,5,1,1,5,2,3,4,4,5,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,3,1,3,4,5,5,4,5,2,4,1,6,0,0,2
8323,633,Deodorant F,0,7,1,4,2,5,3,1,5,4,4,4,2,1,4,1,3,5,1,5,5,2,3,4,5,5,2,5,5,1,0,,,,0,0,0,,0,,1,,0,,,,,0,0,0,5,3,3,2,5,7,2,4,2,4,3,2,2,0,0,4
8324,633,Deodorant F,1,4,1,3,1,1,3,5,2,4,4,5,2,5,5,3,4,5,1,4,3,1,2,5,2,3,5,2,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,3,3,7,2,3,4,5,2,4,2,1,0,0,2
8325,633,Deodorant F,0,5,1,3,3,4,4,2,3,1,2,4,2,3,3,5,4,3,1,5,4,3,2,3,3,3,3,5,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,2,3,3,6,8,2,4,2,2,2,2,1,0,0,1
8326,633,Deodorant F,1,4,0,3,4,5,3,1,2,1,3,5,5,1,1,1,3,5,2,5,5,3,5,5,4,3,5,4,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,3,3,2,7,5,4,3,3,4,2,2,0,0,2
8327,633,Deodorant F,0,6,2,4,4,2,4,2,2,2,5,5,5,4,4,1,4,5,1,1,3,3,3,4,3,3,3,5,4,0,1,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,2,3,2,1,5,2,4,1,2,5,3,1,0,0,6
8328,633,Deodorant F,0,6,0,4,3,5,1,5,1,1,5,5,5,4,5,5,2,1,1,5,5,5,4,4,1,2,2,4,2,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,2,2,5,2,2,4,1,4,5,1,3,0,0,2
8329,633,Deodorant F,0,6,1,3,4,5,1,3,2,1,5,3,1,3,4,1,5,5,1,5,4,2,5,4,3,3,5,2,3,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,2,3,7,10,2,4,1,3,6,2,5,0,0,2
8330,633,Deodorant F,0,6,2,3,4,5,3,1,4,1,4,4,1,5,4,4,3,4,1,5,2,4,3,1,1,1,4,4,5,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,3,3,6,2,2,4,2,2,7,2,1,0,0,3
8331,633,Deodorant F,1,2,0,3,5,1,5,1,3,1,1,3,4,1,3,4,2,5,1,5,3,1,4,1,4,2,5,4,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,3,1,7,9,3,4,5,4,7,2,1,0,0,3
8332,633,Deodorant F,0,7,2,3,1,5,4,1,5,2,5,3,4,4,5,1,3,1,1,2,3,1,2,3,4,5,5,4,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,3,1,5,6,2,4,2,2,3,1,1,0,0,6
8333,633,Deodorant F,0,6,1,4,1,3,4,2,3,1,3,5,4,4,4,5,4,4,1,4,3,1,5,5,3,5,5,1,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,4,1,1,5,2,3,4,2,3,9,1,3,0,0,2
8334,633,Deodorant F,1,3,2,3,2,4,2,2,5,1,3,2,1,5,3,1,5,5,2,4,3,4,5,1,5,5,5,2,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,3,3,5,5,3,4,1,3,5,2,1,0,0,4
8335,633,Deodorant F,1,4,1,3,5,5,1,3,5,1,4,2,4,4,3,5,5,5,3,5,4,4,5,1,1,5,3,5,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,1,3,5,9,3,4,2,4,7,2,1,0,0,1
8336,633,Deodorant F,0,5,1,3,1,5,4,1,4,1,5,2,4,5,5,1,3,4,5,5,5,2,3,2,5,4,3,4,3,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,3,1,6,8,5,4,2,4,5,2,2,0,0,1
8337,633,Deodorant F,0,5,1,4,2,5,4,4,4,5,4,5,4,5,4,4,1,3,4,4,1,4,3,3,4,5,3,5,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,1,1,3,1,3,7,4,2,4,1,2,5,1,3,0,0,1
8338,633,Deodorant F,0,6,1,3,2,4,2,5,2,1,1,4,5,5,1,3,3,3,4,2,4,1,4,1,3,4,5,2,1,4,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,3,4,1,3,6,1,6,4,3,4,10,1,6,0,0,1
8339,633,Deodorant F,1,3,4,4,3,5,3,2,5,3,2,4,5,4,4,5,3,3,4,5,4,4,1,3,5,4,4,4,5,0,0,,,,0,0,1,,0,,1,,0,,,,,0,0,0,5,1,3,2,7,5,7,4,1,3,4,2,6,0,0,4
8340,633,Deodorant F,1,4,1,4,2,5,2,1,1,2,3,4,3,3,5,1,5,4,2,2,5,1,2,2,3,5,4,4,5,1,0,,,,0,0,0,,0,,0,,1,,,,,0,0,1,5,4,1,1,2,10,2,4,1,4,5,1,2,0,0,3
8341,633,Deodorant F,1,3,0,5,1,2,5,1,3,2,4,5,3,4,3,4,2,2,4,5,5,3,2,4,4,1,3,5,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,5,1,2,6,5,5,4,1,3,2,2,4,0,0,1
8342,633,Deodorant F,0,6,0,4,1,3,5,2,2,2,5,1,5,1,2,4,5,4,1,4,2,3,5,3,3,5,1,3,2,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,3,3,7,10,2,4,1,2,3,1,1,0,0,3
8343,633,Deodorant F,0,5,1,3,5,4,4,2,5,3,4,5,5,5,4,1,3,4,2,5,5,4,2,3,4,4,5,3,3,4,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,5,3,2,6,8,7,4,1,4,4,1,2,0,0,3
8344,633,Deodorant F,0,5,0,1,2,5,3,1,2,1,5,5,1,3,5,4,4,3,2,4,5,3,4,2,4,5,4,5,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,3,1,7,8,2,4,1,2,7,2,2,0,0,5
8345,633,Deodorant F,1,4,3,3,3,4,3,1,1,3,3,4,4,2,1,3,5,3,2,5,5,3,1,4,2,5,4,1,2,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,2,1,1,6,4,2,4,1,5,8,2,1,0,0,3
8346,633,Deodorant F,0,6,1,5,2,4,4,2,5,2,5,4,3,5,2,5,4,4,1,5,2,4,1,5,3,4,5,3,5,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,3,1,3,5,7,7,4,1,2,3,1,1,0,0,6
8347,633,Deodorant F,0,5,1,3,5,2,4,3,5,5,4,4,4,4,4,1,1,5,4,5,5,5,1,3,1,4,4,3,4,1,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,4,5,1,3,6,8,2,4,1,4,6,1,2,0,0,4
8348,633,Deodorant F,1,3,1,3,3,5,3,2,1,4,5,4,5,4,4,4,2,5,2,5,4,4,1,4,5,4,5,2,2,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,3,1,3,8,3,4,4,2,4,1,1,0,0,5
8349,633,Deodorant F,0,6,0,5,2,5,3,5,4,1,2,5,4,2,4,2,2,4,1,4,4,3,3,1,5,4,4,4,2,3,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,4,4,3,2,7,1,2,4,3,5,4,2,5,0,0,2
8350,633,Deodorant F,0,5,2,3,3,5,5,3,2,2,5,5,3,5,5,5,4,5,1,4,3,4,2,2,5,5,5,4,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,1,4,4,3,1,5,7,3,4,1,3,8,1,2,0,0,2
8351,633,Deodorant F,0,5,0,4,3,5,1,1,2,2,3,5,4,5,5,4,3,3,2,4,3,1,2,1,1,5,3,5,3,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,3,1,7,8,1,4,1,2,4,2,1,0,0,3
8352,633,Deodorant F,0,5,2,3,1,4,4,1,4,1,3,1,2,5,5,2,4,4,2,4,3,4,1,2,1,5,1,5,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,2,3,3,6,7,2,4,1,3,2,2,6,0,0,1
8353,633,Deodorant F,1,2,0,3,5,5,5,2,1,4,5,3,5,4,4,5,5,5,5,5,2,3,4,4,5,3,5,5,4,-1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,5,3,1,6,8,2,4,1,3,3,2,2,0,0,1
8354,633,Deodorant F,1,1,0,3,5,4,3,5,3,2,5,3,5,4,4,1,2,4,2,4,2,1,2,2,2,5,2,3,5,5,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,4,4,3,3,3,10,2,4,2,4,4,3,3,0,0,1
8355,633,Deodorant F,1,2,2,3,5,5,4,1,1,4,5,2,4,5,5,1,3,4,4,5,3,3,5,2,3,3,5,3,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,3,2,1,3,7,4,1,3,3,2,1,0,0,2
8356,633,Deodorant F,0,6,1,3,2,5,2,4,5,1,4,1,4,4,1,5,4,3,2,4,4,1,4,3,3,4,4,3,1,-1,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,5,4,2,3,7,9,5,4,1,3,3,1,2,0,0,1
8357,633,Deodorant F,0,7,2,3,1,2,4,1,5,2,4,5,4,4,3,5,3,1,1,4,2,3,3,2,5,3,4,3,1,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,3,2,1,4,2,5,4,2,3,6,2,1,0,0,4
8358,633,Deodorant F,0,6,2,3,1,5,2,2,2,2,3,4,3,5,5,5,4,5,2,5,4,2,1,4,1,3,4,2,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,3,1,3,6,2,3,4,2,4,9,2,1,0,0,1
8359,633,Deodorant F,0,6,2,3,3,4,1,4,5,1,1,3,3,1,5,1,4,4,3,5,4,4,5,4,4,5,4,4,3,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,3,1,6,8,3,4,1,3,7,1,1,0,0,2
8360,633,Deodorant F,0,6,0,3,1,4,4,2,2,5,2,3,4,5,3,2,4,3,2,5,4,4,2,5,3,2,2,1,5,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,2,3,5,9,7,4,1,3,5,2,2,0,0,2
8361,633,Deodorant F,0,5,0,4,1,3,2,2,5,4,5,5,4,3,4,2,3,1,5,2,3,3,2,2,5,5,1,4,2,1,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,2,3,2,3,7,7,2,4,2,2,3,1,2,0,0,5
8362,633,Deodorant F,0,6,1,3,2,5,4,1,4,2,5,3,4,3,5,2,5,5,2,2,2,2,4,4,2,4,4,5,3,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,1,3,3,3,3,2,9,4,4,1,4,2,2,1,0,0,1
8363,633,Deodorant F,1,4,2,3,1,5,4,2,5,3,4,5,4,4,4,5,2,3,1,3,3,2,4,5,5,4,3,3,1,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,2,3,5,4,3,4,1,2,8,2,2,0,0,6
8364,633,Deodorant F,0,6,2,3,1,5,2,2,4,1,5,4,4,3,5,1,5,3,2,5,3,1,1,3,3,3,4,5,4,2,0,,,,0,0,0,,0,,0,,1,,,,,0,0,0,4,4,3,3,7,7,3,4,4,2,5,2,1,0,0,3
8365,633,Deodorant F,0,5,0,3,2,5,1,2,4,5,4,5,4,5,1,4,4,4,1,5,3,3,2,4,2,5,4,2,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,2,3,5,7,5,4,4,3,4,1,5,0,0,1
8366,633,Deodorant F,0,6,0,4,1,2,4,5,4,5,5,3,2,3,4,2,3,3,1,5,4,1,2,1,2,4,2,4,5,-1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,3,3,1,5,8,6,4,1,4,2,1,1,0,0,3
8367,633,Deodorant F,0,6,1,3,3,3,2,3,3,2,5,5,4,5,5,1,4,4,1,5,1,5,3,1,4,3,1,4,4,2,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,1,3,3,2,6,8,7,4,1,4,10,2,2,0,0,1
8368,633,Deodorant F,0,6,0,4,3,4,3,3,3,4,3,4,5,5,4,2,4,4,2,4,2,5,1,1,5,5,4,4,3,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,3,1,7,1,7,4,1,5,7,2,1,0,0,2
8369,633,Deodorant F,0,6,1,3,2,5,4,3,2,2,3,5,1,5,1,4,2,3,2,1,3,4,2,3,2,3,5,4,3,2,0,,,,0,0,1,,0,,0,,0,,,,,0,0,0,2,5,3,3,6,7,2,4,4,4,4,2,1,0,0,5
8370,633,Deodorant F,0,7,0,3,2,3,5,1,4,3,5,5,5,4,5,3,5,5,2,3,5,2,4,4,4,5,4,4,5,0,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,3,4,1,2,6,10,2,4,1,2,5,1,1,0,0,2
8371,633,Deodorant F,1,4,0,3,4,4,2,4,4,2,4,5,4,2,3,5,5,5,1,3,5,1,1,3,4,4,4,2,4,2,1,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,3,2,2,8,3,4,1,3,7,1,6,0,0,5
8372,633,Deodorant F,0,7,0,4,5,1,5,2,5,1,5,5,3,5,3,1,4,5,2,1,5,3,4,1,1,3,2,1,1,1,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,4,4,3,2,6,8,3,4,1,3,5,1,1,0,0,2
8373,633,Deodorant F,1,2,1,4,2,4,1,2,4,1,2,4,5,5,3,1,4,5,2,2,4,5,5,3,5,4,5,2,3,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,3,2,7,10,7,4,2,3,3,2,1,0,0,3
8374,633,Deodorant F,1,1,3,4,5,3,4,3,5,1,5,5,1,5,4,5,4,4,2,5,2,5,5,1,4,5,1,4,3,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,5,3,3,4,7,2,4,5,4,2,1,2,0,0,2
8375,633,Deodorant F,0,5,2,3,2,4,3,2,3,3,1,1,5,5,3,5,4,4,2,4,5,3,4,2,4,4,5,3,1,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,3,2,7,3,6,4,1,3,6,2,2,0,0,4
8376,633,Deodorant F,0,5,1,5,4,2,5,3,5,3,5,5,3,1,1,4,2,5,5,5,1,4,2,3,3,4,5,3,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,3,1,4,3,7,4,3,4,10,1,3,0,0,2
8377,633,Deodorant F,0,5,3,3,1,3,4,3,4,2,5,3,3,4,4,2,2,3,4,2,4,5,3,3,4,3,3,5,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,3,1,2,3,9,6,4,1,4,6,2,2,0,0,4
8378,633,Deodorant F,0,7,1,4,1,3,4,2,2,3,5,2,1,1,5,2,3,5,2,2,3,3,5,2,5,5,5,3,4,0,0,,,,0,0,1,,0,,0,,0,,,,,0,0,0,4,2,2,3,7,8,7,4,1,2,2,2,1,0,0,1
8379,633,Deodorant F,0,6,2,3,5,4,4,3,3,2,5,5,3,5,5,4,3,2,1,5,3,2,3,2,5,5,4,5,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,3,1,7,7,2,4,1,3,2,1,1,0,0,3
8380,633,Deodorant F,0,5,0,3,3,2,4,2,2,3,2,4,4,4,5,3,4,5,1,4,5,3,2,3,1,3,4,4,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,1,2,3,6,2,5,4,3,4,6,2,1,0,0,5
8381,633,Deodorant F,0,6,1,3,1,4,3,1,4,1,1,1,4,2,5,1,3,5,5,4,2,1,5,4,5,5,4,3,4,1,0,,,,0,0,1,,1,,0,,0,,,,,1,0,0,5,3,2,1,5,7,7,4,1,4,4,1,3,0,0,3
8382,633,Deodorant F,0,5,1,3,4,3,4,3,5,1,3,4,5,3,4,5,4,2,2,5,3,3,5,4,5,1,4,4,5,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,2,3,7,9,3,4,1,3,4,2,1,0,0,3
8383,633,Deodorant F,1,3,1,3,1,3,3,2,2,1,4,5,5,4,4,3,4,4,2,4,2,2,3,1,1,5,4,2,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,1,1,2,2,8,2,4,2,3,2,1,1,0,0,5
8384,633,Deodorant F,1,3,1,3,5,3,3,1,3,1,4,3,4,3,4,2,1,4,5,5,4,2,2,5,3,4,4,4,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,5,3,3,7,8,2,4,1,3,3,2,3,0,0,4
8385,633,Deodorant F,0,5,0,3,1,3,3,2,2,4,2,2,5,3,4,1,5,4,3,4,5,5,2,2,4,5,4,4,4,2,1,,,,0,0,0,,0,,0,,0,,,,,1,0,0,5,4,1,3,3,7,2,4,1,4,8,2,1,0,0,3
8386,633,Deodorant F,0,6,1,3,1,1,4,1,4,1,5,4,4,4,3,3,5,5,2,4,4,1,3,3,3,4,3,5,5,4,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,3,3,3,3,3,4,1,2,4,1,1,0,0,1
8387,633,Deodorant F,0,6,0,3,3,2,4,4,1,1,5,1,4,4,4,1,3,5,1,5,5,3,5,1,4,1,5,3,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,3,3,7,8,7,4,1,4,5,1,3,0,0,1
8388,633,Deodorant F,0,5,4,4,1,5,1,4,5,1,5,4,4,5,5,5,2,5,3,4,2,3,2,5,4,3,3,1,3,1,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,1,1,2,2,5,10,5,4,3,3,2,2,2,0,0,2
8389,633,Deodorant F,0,6,1,3,2,5,2,1,4,1,5,2,3,2,4,1,3,4,3,4,4,2,3,4,1,5,3,1,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,2,2,3,7,9,2,4,1,4,7,3,2,0,0,4
8390,633,Deodorant F,0,6,1,4,2,1,4,1,4,1,3,4,5,5,4,5,3,3,3,4,3,1,4,3,5,4,4,5,3,4,0,,,,0,0,0,,0,,0,,1,,,,,0,0,0,5,1,2,2,1,5,2,4,1,4,6,2,2,0,0,6
